,Unnamed: 0,judul,link,bahan,bumbu,metode
499,499,Ginger Chicken,https://resepmamiku.com/ginger-chicken-yscooking,"1/2 ekor ayam potong2
1 buah wortel
1 buah kentang
3 siung bawput cincang
4 sejempol jahe iris
1 batang daun bawang
1 sdm sas tiram
3 sdm kecap asin
1 sdm kecap ikan
1/2 sdt gula
Garam, merica
1 sdt minyak wijen","2 sdm kecap asin
1 sdm kecap manis
Merica
1 sdm maizena","1. Marinasi ayam dgn bumbu. Biarkan 30 mnt
2. Tumis jahe hingga wangi. Masukkan bawput, setelah harum masukkan ayam, masak sampai pucat
3. Beri bumbu2, aduk rata. Tuang air sampai 3/4 tumisan, aduk.
4. Setelah mendidih masukkan sayuran.
5. Masak dgn api kecil hingga empuk, beri daun bawang dan minyak wijen. Sajikan"
500,500,Sop Kribang / Tua Ce Theng,https://resepmamiku.com/sop-kribang-tua-ce-theng-vianney_lim99,"350 gr kribang (ditimbang setelah dikupas dan dibersihkan)
1 sdm ikan teri
2 siung bawang putih, cincang
1/2 sdt garam (sesuaikan selera)
1/2 sdr kaldu jamur
1/3 sdt merica
500 ml air (kalau pengen lebih berkuah bisa ditambah lagi)
Daun seledri",,"1. Cuci bersih kulit kribang, kupas kulitnya. Baluri dg garam dan gosok sampai keluar busa. Bilas bersih. Potong2 agak besar, baluri lagi dg garam dan gosok sampai berbusa, bilas bersih. Ini cara aku untuk mengurangi lendirnya.
2. Panaskan minyak secukupnya di wajan, masukkan ikan teri dan goreng sampai kering kecoklatan. Angkat dan tiriskan.
3. Dg minyak yg sama, tumis bawang putih sampai wangi. Masukkan potongan kribang dan tambahkan air.
4. Masak sampai mendidih. Beri garam, kaldu jamur, merica dan teri goreng (teri goreng bisa juga ditaburi setelah sop matang).
5. Masak sampai kribang empuk, bisa dites dengan ditusuk menggunakan garpu. Angkat dan sajikan, beri potongan daun seledri."
501,501,Mie Celor Palembang,https://resepmamiku.com/mie-celor-palembang-jeehan_kitchen,"2 Liter Air
Kulit dan kepala udang dari 250 gram udang75 gr bawang putih,haluskan
200 gr bawang merah,haluskan
30 gr jahe,haluskan
5 butir kemiri sangrai,haluskan
7 buah cabe merah keriting,haluskan
30 gr udang kering di rendam,dan haluskan
400 ml Santan Kara
250gr udang yang telah di kupas
Larutan terigu (70 gr terigu 200 ml air)
Secukupnya garam
4 Sdt Kaldu bubuk
3 Sdm Gula Pasir
1 Sdt Merica bubuk
6 sdm minyak untuk menumis bumbuMie kuning basah
Telur rebus
200 gr Tauge yang sudah direndam air panas
Irisan kucai/daun bawang
Bawang goreng
Jeruk kunci/lemon cui
Sambal Cabai Rawit",,"1. Sangrai kulit dan kepala udang sampai berubah warna kemudian tuangkan 2 liter air dan rebus selama 10 menit,angkat dan setelah hangat blender hingga halus dan saring. sisihkan
2. Panaskan minyak Tumis hingga bumbu matang.
Kemudian tambahkan kaldu udang. masukan kaldu bubuk,merica gula dan garam. masak sampai mendidih. masukan udang dan rebus selama 3 menit kemudian angkat udangnya. tuangkan santan aduk rata. tuangkan larutan tepung terigu, aduk rata hingga kuah mengental.
3. Cara penyajian; Celor mie/celupkan mie kuning di dalam air mendidih angkat dan tata di dalam mangkok/piring,tambahkan tauge, udang, telur rebus. Kemudian siram dengan kuahnya dan terakhir taburi irisan kucai/daun bawang. Siap disajikan saat hangat."
502,502,Oseng Kembang Turi,https://resepmamiku.com/oseng-kembang-turi-rachelviann,"Kembang Turi
1 genggam Teri medan
5 buah bawang merah iris tipis
3 buah bawang putih iris tipis
8 buah cabe rawit iris serong
5 buah cabe hijau iris serong
1/2 sdt garam
1/2 sdt kaldu jamur
Gula jawa secukupnya
Sedikit air
3 cm lengkuas
2 lembar daun salam
2 sdm minyak secukupnya",,"Cuci teri dgn air hangat lalu tiriskan
Panaskan 2 sdm minyak goreng tumis bawang, cabe,lengkuas dan daun salam tumis sampai harum
Masukan Teri tumis sebentar lalu masukan kembang turi aduk rata
Beri sedikit air lalu beri garam,gula dan kaldu bubuk
Aduk rata masak sampi bunga layu dan koreksi rasa
Sajikan dengan nasi panas"
503,503,Sate Lilit Ikan,https://resepmamiku.com/sate-lilit-ikan-pr-ditha,"300gr ikan tenggiri
100gr dada ayam
2 sdm kelapa parut (me: skip)
Batang sereh secukupnya
3 lembar daun jeruk","5 siung bawang merah
3 siung bawang putih
2 butir kemiri
1 sdt ketumbar bubuk
1 sdt merica bubuk
1 ruas jahe
1 ruas kunyit
1/2 ruas lengkuas
1/2sdt jintan
Cabe kriting (selera)
1 batang sereh, ambil putihnya","giling daging ikan dan ayam, sisihkan.
tumis bumbu halus sampai harum, masukkan daun jeruk. Masak hingga bumbu tanak. Dinginkan.
campurkan bumbu dgn ikan dan ayam yg sdh dihaluskan sampai rata.
ambil adonan secukupnya, lilitkan dibatang sereh. Lakukan sampai habis. Grill/bakar sate hingga matang."
504,504,Semur Daging Betawi,https://resepmamiku.com/semur-daging-betawi-lilyminarosa,"500 gr daging sapi
6 bh tahu sutra, goreng berkulit
2 bh kentang, potong, goreng
2 sdm gula merah sisir
1 ltr air
Kecap manis sesuai selera
Garam, kaldu bubuk, gula pasir
Beberapa tetes cuka masak","10 bh bawang putih
15 bh bawang merah
6 bh kemiri sangrai
1 bh biji pala
1 sdm biji ketumbar sangrai
1/4 sdt jinten
1/2 sdt biji lada","1. Tumis bumbu halus sampai wangi, masukkan rempah lainnya, tumis kembali sampai wangi, masukkan gula merah, aduk sebentar sampai lumer, masukkan daging dan kecap manis, aduk sampai daging berwarna kecoklatan dan kecap sedikit terkaramelisasi.
2. Masukkan air, garam, kaldu bubuk, sedikit gula pasir, masak api kecil sampai daging empuk
3. Masukkan tahu dan kentang goreng, masak kembali sampai semua matang dan meresap, koreksi rasa
4. Tambahkan beberapa tetes cuka masak, aduk, sajikan dgn ditabur bwg merah goreng"
505,505,Chicken And Tofu Stir Fry,https://resepmamiku.com/chicken-and-tofu-stir-fry-yscooking,"2 paha ayam fillet potong2
2 buah tahu putih potong kotak goreng
3 siung bawput cincang
2 cabe merah iris serong
1/2 bombay iris
1 batang daun bawang iris
2 sdm kecap asin
Merica
1/2 sdm gula
1 sdm kecap ikan
Garam","1 sdm saus tiram
3 sdm kecap manis
1/2 sdm maizena","1. Marinasi ayam dgn bumbu. Biarkan 30 mnt
2. Tumis bawput dan cabe hingga wangi. Masukkan bombay. Setelah setengah layu masukkan ayam,asak sampai pucat
3. Masukkan tahu dan bumbu,aduk rata
4. Tuang air setengah tumisan, masak sampai meletup dan kuah kental
5. Beri daun bawang. Sajikan"
506,506,Mie Kuah,https://resepmamiku.com/mie-kuah-mariaulfah1357,"1 bungkus mie instan rebus
1 butir telur
1 buah tomat, iris
5 lembar caesin, iris
2 siung bawang putih, cincang
1 siung bawang merah, cincang
Air secukupnya
Minyak utk menumis",,"Tumis bawang putih & bawang merah sampai matang, beri air, masukkan telur, aduk. Masukkan mie, bumbuminyak, aduk. Lalu masukkan tomat & caesin, aduk sampai matang. Angkat & sajikan."
507,507,Kembang Kol Cah Ayam,https://resepmamiku.com/kembang-kol-cah-ayam-yscooking,"1 bonggol kembang kol
1 paha ayam fillet, iris
3 siung bawput cincang
Larutan maizena","1 sdm kecap asin
1/4 sdt merica
1/2 sdm maizena","1. Marinasi daging dgm bumbu 15 mnt.
2. Tumis ayam hingga pucat, sisihkan dipinggir wajan, lalu tumis bawput hingga wangi, masukkan kembang kol dan tuang saus, aduk rata. Tuang air sampai 1/2 tumisan, biarkan mendodih
3. Kentalkan dgn larutan maizena. Setelah meletup masukkan daun bawang.
4. Sajikan."
508,508,Bakso Keju Lumer,https://resepmamiku.com/bakso-keju-lumer-yscooking,"500gr daging sapi giling dingin
5 kubus es batu
5 bawang merah iris, goreng
3 siung bawput cincang, goreng
8 sdm tepung sagu
1 butir putih telur
2 sdt baking powder
1 sdt kaldu sapi bubuk
2 sdt gula
1,5 sdt garam
1/2 sdt merica3 siung bawput cincang
1 batang daun bawang
Kaldu bubuk
Garam
Merica
Daun bawang
Bawang goreng",,"1. Haluskan hingga lengket semua bahan kecuali es batu, putih telur dan sagu
2. Masukkan putih telur, haluskan. Masukkan es batu, haluskan kembali.
3. Masukkan sagu, haluskan kembali. Lalu taruh dalam.kulkas
4. Siapkan air panas, bentuk bulat bakso dan beri isian keju di dalamnya, masukkam ke dlm air panas. Setelah mengapung, angkat.
5. Kuah: tumis bawput hingga wangi, tuang air, setelah mendidih masukkan bakso dan bumbu. Didihkan kembali, menjelang diangkat masukkan daun bawang dan bawang goreng. Sajikan"
509,509,Lontong Padang Tetelan Sapi,https://resepmamiku.com/lontong-padang-tetelan-sapi-jeehan_kitchen,"250g Tetelan Daging sapi,potong-potong
400 ml santan Kara @karasantan.id
1,5 liter Air
150 gr buncis, iris serong
300g nangka muda, potong-potong, rebus hingga empuk
2 lembar daun kunyit,disimpul
1 batang serai, memarkan
7 lembar daun jeruk
1 buah Asam Kandis
1 Sdt Gula pasir
Secukupnya garam halus
2 Sdt Kaldu bubuk
5 sdm minyak, untuk menumis","80 gr bawang merah
10 buah cabai merah keriting
40 gr bawang putih
2 butir kemiri
20 gr jahe
20cm lengkuas
10 gr kunyit","1. Panaskan minyak,Tumis bumbu halus, masukkan serai, daun jeruk, daun kunyit dan asam kandis.
2. Tuangkan Air dan masukan potongan tetelan daging,rebus hingga daging empuk.
3. Masukan garam,kaldu bubuk dan gula pasir aduk rata,masukan potongan nangka muda yang telah di rebus, masukan buncis dan santan Kara @karasantan.id ,aduk rata masak selama 5 menit. koreksi rasa,matikan api.
4. Tuangkan kuah sayur dan daging ke dalam mangkok yang berisi potongan lontong, tambakan telur rebus,bawang goreng dan kerupuk merah. Sajikan. Selamat mencoba dan semoga bermanfaat"
510,510,Stirfry Tofu With Shimeji Mushroom,https://resepmamiku.com/stirfry-tofu-with-shimeji-mushroom-yscooking,"2 buah tahu putih potong kotak
1 pak jamur shimeji
1 paha ayam fillet iris
2 siung bawput cincang
2 cm jahe geprek
1 batang daun bawang iris
1 sdm saus tiram
1 sdm kecap manis
2 sdm kecap asin
1 sdm kecap ikan
Garam, merica
1 sdt minyak wijen
Larutan maizena",,"1. Marinasi ayam dgn sedikit kecap asin, merica dan 1 sdt maizena. Sisihkan
2. Tumis bawput dan jahe hingga wangi. Masukkan ayam, masak sampai pucat
3. Masukkan tahu dan jamur, beri bumbu, aduk rata. Tuang air sampai 3/4 tumisan
4. Setelah mendidih kentalkan dgn larutan maizena
5. Masak sampai meletup beri daun bawang dan minyak wijen. Angkat"
511,511,Pempek Sosis,https://resepmamiku.com/pempek-sosis-laysisilia,"500 gr tepung terigu
750 gr tepung sagu/tapioka
40 – 50 gr Garam
Penyedap secukupnya
1500 cc air panas mendidih
Sosis utk isian
Air utk merebus pempek(beri sedikit garam dan minyak sayur)225 gr gula merah/gula batok Linggau
500 cc air
50 gr cabe rawit
10 bh cabe merah keriting
25 gr bawang putih
2 sdm cuka putih
Garam secukupnya",,"1. Campur terigu dg garam dan penyedap aduk rata
2. Tuangi air panas mendidih, dikit dikit sambil diaduk sampai rata.
3. Aduk2 utk mengurangi uap panas, kl sdh agak dingin baru tambahkan sagu, ulen dan aduk rata dg menggunakan tangan.
4. Ambil adonan lalu pipihkan sedikit beri isian sosis , lalu bungkus dan bentuk bulat memanjang. Lakukan sampe habis, lalu rebus di air mendidih yg sdh diberi sedikit minyak dan garam
5. Bila sdh mengapung tunggu beberapa saat baru diangkat , tiriskan. Bisa dimakan rebus atau digoreng, Sajikan dg cuko.Giling cabe2an dan baw.putih sampe halus.
Pindah ke dalam wadah lalu beri cuka putih dan garam, biarkan kurleb 30″ (semalaman lbh bagus).
Masak air dan gula merah smp mendidih dan gula larut. Panas2 langsung tuang diatas cabe sambil disaring.aduk rata, koreksi rasa."
512,512,Beef Lasagna,https://resepmamiku.com/beef-lasagna-evhyhandayani2,"Minimal 5 lembar kulit lasagna (tergantung besar wadah & jumlah layernya)
1 sdt minyak goreng
1 sdt garam
Air untuk merebus2 sdm margarin/ butter
300 gr daging cincang
5 sdm saus tomat
1 sdt oregano kering
1 sdt basil bubuk
1/2 sdt merica bubuk
1 sdm gula pasir
1 sdt garam
1 siung bawang bombay cincang
3 siung bawang putih cincang
4 buah tomat rebus yang sudah dihaluskan30 gr margarin / butter
650 ml susu cair
75 gr keju cheddar parut
30 gr tepung terigu
1/4 sdt merica bubuk
garam secukupnya
Gula pasir secukupnya
Keju Mozarella secukupnya (taburan)",,"1. Kulit: Didihkan air bersama minyak & garam. Masukan kulit lasagna ke dalam air dan rebus sampai lunak/ aldente. Angkat lalu tiriskan & pisahkan lasagna supaya tidak saling menempel.
2. Saos Daging: Panaskan margarin kemudian tumis bawang putih & bawang bombay sampai harum. Masukkan daging ke dalam wajan kemudian aduk sampai rata. Tambahkan saos tomat dan tomat halus bersama dengan bumbu lainnya seperti merica, oregano, garam, dan gula. Aduk hingga matang merata dan agak menyusut. Sisihkan.
3. Saus Putih: Lelehkan mentega atau butter, kemudian masukan terigu, jangan lupa untuk tetap mengaduk saus. Tuangkan susu cair perlahan ke dalam saus. Masukan sisa bahannya dan tetap aduk sampai kental. Angkat bila sudah mendidih.
4. Siapkan pinggan tahan panas atau alufoil, susun secara berturut-turut: kulit lasagna, saus daging, saus putih, terus ulangi hingga semua bahan habis, beri taburan keju mozarella. Panggang hingga matang berubah warna. Angkat dan sajikan."
513,513,Kaldu Udang Homemade,https://resepmamiku.com/kaldu-udang-homemade-indahdapur,"Kepala & kulit udang dari 1 kg udang
2 sdm bawang putih goreng
1/2 – 1 sdt garam
1/2 sdt gula pasir
1/2 sdt merica butiran",,"1. Air fryer kepala & kulit udang -/ 10 menit.
2. Blender kepala & kulit udang, bawang putih goreng (hasil blenderan pertama emang basah ya…).
3. Sangrai dengan memberi seasoning (garam & gula pasir) hingga tidak menggumpal.
4. Blender kembali hingga halus.
5. Sangrai kembali sebentar saja utk memastikan kaldu udang bener2 kering."
514,514,Ikan Gabus Balado,https://resepmamiku.com/ikan-gabus-balado-fifinimartiyana,"500 gr Ikan Gabus
2 lbr Daun Jeruk
Pete secukupnya
Garam
Kaldu Bubuk
Gula Pasir","8 bh Bawang Merah
3 bh Bawang Putih
10 bh Cabe Merah Keriting
5 bh Cabe Rawit
1 bh Tomat","1. Goreng ikan gabus hingga matang,angkat tiriskan
2. Tumis bumbu halus dan daun jeruk hingga harum dan matang,tambahkan pete secukupnya aduk
3. Bumbui garam,kaldu bubuk dan gula pasir,terakhir masukan ikan yg telah digoreng,aduk hingga semua tercampur rata,angkat sajikan"
515,515,Ayam Saus Mentega,https://resepmamiku.com/ayam-saus-mentega-dhiahoddie,"500 gr dada fillet, potong sesuai selera
2 sdm saus tiram
2 sdm kecap asin
1 butir telur
Garam, lada dan kaldu bubuk secukupnya",,"1. Campur semua bahan marinasi, aduk rata dan diamkan selama 30 menit.
2. Campur semua bahan lapisan tepung, aduk rata. Masukkan ayam dan balur2 sambil di remas pelan. Tabur2kan dan goreng sampai kering.
3. Saus mentega : lelehkan mentega, tumis bawang putih dan bawang bombai, beri sedikit air, aneka saus, gula, garam dan kaldu bubuk, aduk dan masak sampai tercampur rata.
4. Beri larutan maizena, aduk2 sampai mendidih. Matikan kompor. Masukkan ayam tepung dan aduk rata. Angkat.
5. Sajikan Rice Bowl dengan bahan pelengkap dan Ayam Saus Mentega."
516,516,Tumis Cuciwis Teri,https://resepmamiku.com/tumis-cuciwis-teri-fransiskaailen,"Cuciwis secukupnya
Teri Medan
2 siung bawang putih cincang
Cabe rawit iris
Garam, penyedap jamur secukupnya",,"1.rendam teri dengan air panas lalu cuci bersih. Goreng hingga kuning kecoklatan sisihkan.
2.tumis bawang putih cabe hingga harum masukan cuciwis,garam, penyedap jamur lalu adu aduk sampai matang.
3.angkat dan sajikan."
517,517,Beef Patty & Mushroom Sauce,https://resepmamiku.com/beef-patty-mushroom-sauce-sarongsarie,"250gr daging sapi bersih jangan yang byk uratnya
4 kotak es batu / -50gr
7 sdm tepung panir yang halus / kalau yg kasar bisa dihalusin dlu ya
1/2 bawang bombay, cincang
2 bawang putih, cincang
1 butir telur, kocok
1 sdt garam
1 sdt kaldu bubuk
lada secukupnya5 jamur kancing ,iris2
1 bawang putih, cincang
1/4 bawang bombay, cincang
1 sdm tepung terigu
2 sdm butter / margarin
300ml susu cair fullcream
1/2 sdt oregano
1/4 sdt lada
1/4 sdt garam
1/4 sdt kaldu jamur",,"haluskan daging dan es batu menggunakan chooper
Kenapa pake esbatu? Supaya lebih mudah halus dan ga lembek
tuang di bowl, masukkan tepung panir, bombay, bawang putih, garam, kaldububuk, lada bubuk, aduk rata dengan tangan langsung lebih enak
masukkan kocokan telur, aduk rata kembali
kemudian cetak jangan terlalu tipis dan jangan terlalu tebal , aku @90gr
aku cetak pake cup yg suda dialasi plastik,kemudian lipat plastik, masukkan ke wadah tertutup
simpan dalam freezer -30menit supaya padet
kemudian dipanggang di teflon dengan sdikit margarin
siap disajikan bisa untuk isian burger atau untuk steakpanaskan margarin
tumis baput dan bombay, sampai wangi
masukkan jamur, aduk2 sampai kecoklatan mengeluarkan air
masukkan terigu, aduk rata
masukkan susu, aduk rata
beri lada, oregano, garam, kaldububuk
aduk rata sampai mengental dam creamy
cek rasa
siap disajikan"
518,518,Homemade Ekado,https://resepmamiku.com/homemade-ekado-christinsetiorini,"1 bungkus kulit kembang tahu (khusus yang untuk membungkus) potong uk 13×13 cm
200 gr fillet dada ayam
100 gr udang kupas
1 btr telur
10-15 btr telur puyuh rebus lalu kupas
Daun kucai/ daun bawang/ daun pandan untuk mengikat","2 btr bawang putih (haluskan)
1/2 sdt garam
1/2 sdt kaldu jamur
1 sdt gula pasir
1 sdm kecap ikan/kecap asin
1 sdm minyak wijen
3 sdm tepung tapioka","1. Giling daging ayam dan udang. Tidak perlu sampai halus.
2. Tambahkan 1 btr telur, bumbu2 bawang putih, garam, kaldu jamur, gula pasir, kecap ikan/ kecap asin, minyak wijen dan tepung tapioka, giling kembali sampai halus.
3. Tes rasa dengan menggoreng sedikit adonan. Sebaiknya tidak terlalu asin karena kulit kembang tahu sudah berasa asin."
519,519,Balado Udang Kacang Panjang,https://resepmamiku.com/balado-udang-kacang-panjang-fifinimartiyana,"250 gr Udang
7 helai Kacang Panjang
3 lbr Daun Jeruk
Pete secukupnya
Garam
Kaldu Bubuk
Gula Pasir","7 bh Bawang Merah
4 bh Bawang Putih
10 bh Cabe Merah","1. Goreng udang hingga berubah warna dan matang angkat tiriskan
2. Dengan sisa minyak tumis bumbu halus dan daun jeruk hingga harum dan matang masukan pete,aduk
3. Masukan kacang masak hingga agak empuk lalu masukan udang yg telah digoreng bumbui garam kaldu bubuk dan gula pasir,aduk hingga semua tercampur rata angkat sajikan"
520,520,Bakwan Jagung Udang Kriuk,https://resepmamiku.com/bakwan-jagung-udang-kriuk-fransiskaailen,"2 jagung manis serut kasar
2 sdm tepung beras
5 sdm tepung terigu
Daun bawang iris
Udang secukupnya
Garam,lada, penyedap jamur secukupnya
Air es secukupnya","3 siung bawang merah
2 siung bawang putih","1.diwadah campur semua bahan jadi satu, masukan air sedikit sedikit sampai kental.
2.panaskan minyak,lalu goreng bakwan dengan api sedang hingga golden brown.
3.angkat dan sajikan dengan cabe rawit."
521,521,Oseng Mercon Daging Sapi,https://resepmamiku.com/oseng-mercon-daging-sapi-dhiahoddie,"1 kg daging berlemak, potong sesuai selera
Cabe rawit utuh
50 gr gula merah
2 lbr daun salam
2 lbr daun jeruk
2 batang serai
1 ruas lengkuas
Gula, garam, lada dan kaldu bubuk secukupnya","10 siung bawang merah
8 siung bawang putih
100 gr cabe keriting
Cabe rawit secukupnya","1. Rebus daging sapi, daun salam dan daun serai sampai empuk, angkat dan tiriskan.
2. Tumis bumbu halus, cabe rawit utuh, daun salam, daun jeruk, serai dan lengkuas sampai harum.
3. Masukkan daging, masak sampai berubah warna, tuang air kaldu (sisa rebusan daging), gula merah, gula, garam, lada dan kaldu bubuk, aduk rata.
4. Ukep daging sampai bumbu meresap dan kuah menyusut, angkat dan siap di sajikan."
522,522,Tuna Katsu Ricebowl,https://resepmamiku.com/tuna-katsu-ricebowl-yscooking,"2 slice dada tuna fillet, pipihkan
1 buah jeruk nipis
Garam, merica
Kaldu bubuk bila suka
1 sdt bawput bubuk6 sdm terigu ( bole ditambah bila kurang)
1 sdm.tapioka",,"1. Lumuri ikan dgn jeruk nipis. Biarkan sebentar. Keringkan ikan dgn tisu dapur. Beri bumbu. Biarkan 10 mnt.
2. Lapisi ikan dgn pelapis 1, 2 lalu 3. Goreng diminyak panas sampai kekuningan. Angkat1. Siapkan nasi, beri topping mata sapi dan katsu yg sudah dipotong2.
2. Tuang saus di atas katsu. Sajikan"
