,Unnamed: 0,judul,link,bahan,bumbu,metode
179,179,Bistik Daging Cincang,https://resepmamiku.com/bistik-daging-cincang-lilyminarosa,"500 gr daging sapi cincang
2 bh kentang, potong2, goreng
1/2 bwg bombay cincang, tumis dulu
4 bh bwg putih cincang, tumis dulu
1 btr telur
1 sdm tpg maizena
1/2 sdt dried parsley (optional)
Secukupnya garam, lada hitam
2-3 sdm margarin1/2 bh bombay cincang
4 bh bwg putih cincang
1,5 sdm saus tiram
3 sdm saus tomat
3 sdm kcp manis
2 sdm kcp inggris
1/2 sdt kaldu bubuk
Secukupnya gula pasir, lada
350-400 ml air",,"1. Tumis bwg putih dan bombay sampai wangi, campur dengan daging cincang, telur, maizena, parsley, garam, lada, aduk rata dengan tangan, ambil 1 sdm adonan, bulatkan, kemudian pipihkan
2. Lelehkan margarin, masukkan daging, goreng sampai berubah warna coklat (ga perlu sampai matang bgt karna nnti dimasak lagi), angkat, sisihkan
3. Menggunakan sisa margarin menggoreng daging, masukkan bwg putih dan bombay, tumis sampai wangi
4. Masukkan air, dan bahan saus lain nya, aduk rata, masukkan kentang dan daging, masak sampai meresap dan kuah sedikit menyusut, sajikan"
180,180,Pentol Kriwil Saos Kacang,https://resepmamiku.com/pentol-kriwil-saos-kacang-laysisilia,"250 gr daging sapi
5 siung baput
125 gr es batu
1 telur
2 sdt garam
2 sdt kaldu sapi
1 sdt lada bubuk
200 gr tapioka
2 daun bawang",,"Haluskan Daging Setengah Kasar, Ambil Bbrp Sendok Makan Daging, Lalu Sisanya Dihaluskan Sampai Benar2 Halus
Lalu Campur Semua Bahan Daging Kasar Aduk Rata, Bentuk Acak Dan Kriwil Dg Bantuan 2 Bh Garpu, Rebus Di Air Mendidih
Begitu Mengapung Langsung Angkat. Lanjutkan Dg Dikukus 20 Menit Atau Sampai MatangGoreng bahan B sampe kacang matang, angkat lalu haluskan dg chopper
Tuang kembali ke dalam panci tambahkan bahan A, masak dg api kecil smpe meletup2, bumbui dg garam, kaldu dan gula yg agak banyak (rasanya nanti manis dan gurih), koreksi rasa"
181,181,Sobet Ayam,https://resepmamiku.com/sobet-ayam-annasupriyanto,"1/2 ekor ayam
2 btg sereh
2 lbr daun salam
2 lbr daun jeruk
1/4 kentang goreng
1 keping gula merah
1.500 lt santan kelapa
Garam gula pasir bubuk kaldu secukupnya
1 buah tomat iris kasar
3 btg daun bawang iris halus
Bawang goreng secukupnya
Kerupuk/emping goreng
4 btr jeruk limau
(Sambelnya lupa buat)","6 siung bawang merah
5 siung bawang putih
1 sdm ketumbar
1 sdt lada
3 btr kemiri
1 cm jahe
1 cm langkuas /geperek","1. Cuci ayam potong 12 bagian (bagian dada ayam sampe kebawah) kasi garam dan jeruk nipis diamkan 20 mnt. Bilas ayam
2. Masak ayam tambahkan 20 mll air sebentar saja angkat sisihkan.
3. Tumis bumbu masukan bahan lainya juga ayam aduk rata tambahkan bumbu lainya masukkan santan aduk rata
4. Sekali” di aduk supaya santan tdk pecah, koreksi rasa jika sdh pas taburi dgn bawang goreng.
5 siapkan mangkuk campur semua bahan soto makin enak jika di campur semua jgn ada yg dilewatkan seperti acarnya yg bikin seger, jeruk limau ,sambal dan kerupuk/emping"
182,182,Nasi Goreng Terasi,https://resepmamiku.com/nasi-goreng-terasi-indahdapur,"2 piring munjung nasi putih dingin, masukkan ke dalam kulkas 30 menit
Ayam filet secukupnya, potong dadu (optional)
6 buah bakso sapi, iris tipis (optional)
1 buah wortel, potong dadu
2 sdm jagung manis serut
2 sdm kacang polong
1 batang daun bawang, iris 1 cm
10 siung bawang merah, iris tipis
5 siung bawang putih, cincang kasar
3 buah cabai rawit merah, iris bulat
3 buah cabai merah keriting, iris bulat
2 bungkus terasi ukuran kecil, hancurkan
2 sdm kecap manis
1 sdt kecap ikan, secukupnya
1 sdt kecap asin, secukupnya
1 sdt kaldu jamur bubuk, secukupnya
1/2 sdt merica bubuk, secukupnya
Garam, secukupnya
3 sdm margarine",,"1. Panaskan margarine. Tumis bawang merah & bawang putih hingga harum. Masukkan cabai rawit, cabai merah, terasi, bakso & ayam, masak hingga ayam berubah warna.
2. Masukkan nasi putih, sayuran & seasoning, aduk & koreksi rasa.
3. Masak dengan api besar agar bumbu meresap hingga nasi kering, terakhir masukkan daun bawang.
4. Taburi dengan bawang merah goreng, sajikan dengan pelengkap."
183,183,Ayam Charsiu Madu,https://resepmamiku.com/ayam-charsiu-madu-laysisilia,"1/2 kg Fillet ayam dada
3 sdm Bumbu Charsiu (Lekumkee BBQ)
1 sdt lbh dikit Angkak bubuk (belinya bijian terus ditumbuk halus)
3 siung Bawang putih haluskan
1 sdm Minyak Wijen
1 sdt Bumbu Ngohiong (Chinese Five Spice)
2 sdm Madu
1 sdm saus Tiram
Lada dan sedikit totole",,"1. Tusuk2 ayam pake garpu, Marinated dengan semua bumbu,masukkan kulkas,tutup dengan clingwrap semalaman
2.Panggang di oven sekitar suhu 190 derajat sekitar 40 menitan. Setelah matang,juicenya banyak yang keluar yaa
3.Tiriskan,tuntaskan dengan cara bakar di atas Grill Pan sesekali dioles sisa marinasi"
184,184,Sambal Udang Terong,https://resepmamiku.com/sambal-udang-terong-ketutarsini,"Udang kupas kulit, buang kepala dan kotorannya, bersihkan
1 buah terong ungu size sedang (potong2)
3 lbr daun jeruk
Secukupnya air putih, garam, kaldu bubuk & gula pasir","8 butir bawang merah
4 siung bawang putih
2 buah cabai merah besar buang bijinya
10 buah cabai merah kriting
3 buah cabai rawit (bisa skip/sesuaikan selera)
1 buah tomat yg sudah merah/matang
1 sachet terasi instan (aku : pakai terasi bubuk)","Tumis bumbu halus & daun jeruk hingga wangi, kemudian tambahkan bumbu lainnya
Masukkan terong & beri sedikit air, masak hingga terong layu dan matang
Masukkan udang kupas, masak hingga air menyusut, koreksi rasa, sajikan"
185,185,Sambal Tempe Kemangi,https://resepmamiku.com/sambal-tempe-kemangi-ketutarsini,"Tempe digoreng
Daun kemangiBawang merah
Cabai rawit / cabai merah kriting/ sesuaikan selera
Tomat (aku pakai tomat hijau)
Sedikit terasi (aku pakai terasi serbuk)
Secukupnya gula merah & kaldu bubuk/garam",,"Tumis semua bahan sambal kecuali gula garam, kemudian ulek tumisan bumbu plus garam gula, masukkan tempe goreng, geprek2 dan tambahkan daun kemangi, koreksi rasa. Sajikan"
186,186,Oseng Kol Pedas,https://resepmamiku.com/oseng-kol-pedas-dhiahoddie,"1 kg kol, potong dan iris halus
1 sdm ebi kering
5 sdm kecap manis (optional)
2 lbr daun jeruk
1 ruas lengkuaa","7 siung bawang merah
6 siung bawang putih
3 butir kemiri
2 buah cabe merah
5 buah cabe keriting
10 buah cabe rawit","1. Tumis bumbu halus, ebi kering, daun jeruk dan lengkuas sampai harum, masukkan kol, tuang sedikit air, aduk rata.
2. Beri gula, garam dan kaldu bubuk, masak sampai bumbu meresap dan kol empuk.
3. Tambahkan kecap manis, aduk rata, angkat dan sajikan."
187,187,Ayam Chili Padi,https://resepmamiku.com/ayam-chili-padi-ketutarsini,"500 gram daging ayam (potong2)
Secukupnya bumbu marinasi instan
Secukupnya kaldu bubuk, garam & gula pasir
Resep aslinya menggunakan air asam jawa (aku skip)",,"Marinasi daging ayam, diamkan -/ 30 menitan, goreng hingga matang, tiriskan
Tumis bumbu yg sudah dicincang hingga wangi, beri seasoning kemudian masukkan ayam goreng, aduk rata, koreksi rasa, jika sudah pas angkat & sajikan"
188,188,Talua Barendo Aka Telur Garing,https://resepmamiku.com/talua-barendo-aka-telur-garing-matthewmaureen,"2 btr telur uk.sedang
1 btg daun bawang iris -iris
2 siung bawang putih haluskan
2 siung bawang merah haluskan
Garam , kaldu jamur secukupnya",,"1. Siapkan wadah masukkan smua bahan lalu aduk-aduk hingga tercampur rata.
2. Panaskan wajan tuang minyak agak banykan yah biar lebih garing dan berenda. Tuang campuran telur, saat menuang tangan agak tinggi yah supaya hasilnya melebar. Lalu siram-siram dengan minyak di atas.
3. Jangan lupa bolak balik spy matang nya merata. Setelah garing angkat tiriskan. Sajikan dengan sambal."
189,189,Mie Kangkung Belacan,https://resepmamiku.com/mie-kangkung-belacan-fransiskaailen,"1 Bks mie rebus hingga matang sisihkan
Udang
Kangkung
Touge
Telur
Kecap manis
Saus tiram
Garam, lada, penyedap jamur",,"1.tumis bumbu halus hingga harum
2.masukan udang aduk aduk sisihkan masukan telur orek orek
3.masukan mie,saus tiram,garam,lada, penyedap jamur beri sedikit air kaldu aduk aduk
4.masukan kangkung dan touge aduk rata.
5.lalu angkat dan sajikan"
190,190,Rendang Ati Ampela,https://resepmamiku.com/rendang-ati-ampela-dhiahoddie,"1 kg ati ampela
2 lbr daun salam
3 lbr daun jeruk
1 batang serai
1 jempol jahe
1 sdt garam","8 siung bawang merah
7 siung bawang putih
8 buah cabe keriting
2 buah cabe merah
7 buah cabe rawit
3 butir kemiri
1 sdt ketumbar butiran
1/2 sdt merica butiran
1 ruas kecil pala
1 sdt jinten2 lbr daun salam
3 lbr daun jeruk
1 lbr daun kunyit
1 batang serai
1 ruas lengkuas
3 butir cengkeh
2 butir kapulaga
1 ruas kayumanis
600 ml santan kental
Air secukupnya
Gula, garam dan kaldu bubuk secukupnya","1. Rebus air sampai mendidih, beri bumbu rempah dan garam, masukkan ati ampela yang sudah di bersihkan. Masak selama 15 menit, angkat dan tiriskan.
2. Tumis bumbu halus dan bahan rempah2 sampai harum, masukkan ati ampela, aduk rata.
3. Tuang santan, air secukupnya, gula, garam dan kaldu bubuk, masak dengan api sedang sampai bumbu meresap dan mengeluarkan minyak, angkat. Siap di sajikan."
191,191,Tilapia En Croute,https://resepmamiku.com/tilapia-en-croute-nennaannen,"1 buah fillet tilapia @regalsprings_id
1 sdt garam
1 sdt merica
1 sdt air jeruk lemon
4 lembar puff pastry
1 kuning telur, kocok lepas",,"1. Lumuri potongan ikan Tilapia dengan garam, merica, dan air jeruk lemon. Marinasi selama 30 menit. Sisihkan.
2. Lelehkan margarin, tumis bawang bombai dan bawang putih hingga harum.
3. Masukkan bayam, masak hingga setengah layu.
4. Masukkan cooking cream, garam, dan merica. Aduk rata. Angkat, biarkan dingin. Sisihkan.
5. Ambil selembar puff pastry, giling hingga adonan sedikit lebih tipis.
6. Taruh Tilapia di atasnya, tambahkan bayam di atasnya ratakan. Olesi pinggiran puff pastry dengan kuning telur, bungkus rapat. Hiasi permukaan puff pastry sesuai selera. Disini aku buat bentuk ikan kemudian oleskan dengan sisa kuning telur.
7. Panggang puff pastry dalam oven panas suhu 200 hingga matang dan kecokelatan (45 menit). Keluarkan, sajikan segera dengan saus sambal atau mushroom sauce."
192,192,Cah Jamur Jagung Muda,https://resepmamiku.com/cah-jamur-jagung-muda-yscooking,"1 pak Jamur apa saja ( aku pake king oyster)
10 buah putren / jagung muda
Sekerat daging iris tipis
2 siung bawput cincang
1/4 bombay iris
1 batang daun bawang iris
1 sdm saus tiram
2 sdm kecap asin
1/2 sdm kecap manis
1 sdm kecap ikan
Garam, merica
1 sdt minyak wijen
Larutan maizena",,"1. Tumis duo bwg hingga wangi. Masukkan ayam, masak hingga pucat
2. Masukkan jamur dan putren, serta bumbu. Aduk rata
3. Tuang air setengah tumisan, koreksi rasa.
4. Setelah mendidih kentalkan dgn larutan maizena
5. Masak sampai meletup, beri daun bawang dan minyak wijen. Sajikan"
193,193,Mie Kari,https://resepmamiku.com/mie-kari-lilyminarosa,"250 gr daging sapi sengkel
4 btr telur rebus
5 bh tahu coklat
1,5 liter air
200 ml santan instan","1 bh bunga lawang
3 btr cengkeh
4 cm kayu manis
2 btg sereh, bagian hijaunya, geprek
10 lbr daun kari
3 lbr daun salam5 bh bawang putih
10 bh bawang merah
4 bh kemiri
2 sdm biji ketumbar
1 sdt jinten
1/4 biji pala
2 btg sereh, bagian putih nya
2 cm kunyit
3 cm lengkuas
3 bh cabe merah besar","1. Tumis bumbu halus dan rempah lainnya sampai wangi dan matang
2. Masukkan daging, aduk sebentar, mashkkan air, santan, kaldu bubuk, garam, gula, lada, aduk rata, masak sampai daging empuk, masukkan telur dan tahu, masak lagi sampai meresap
3. Siram kuah diatas mie, tabur daun bawang dan bawang goreng , sajikan"
194,194,Ayam Bumbu Kacang,https://resepmamiku.com/ayam-bumbu-kacang-mariaulfah1357,"500 gr ayam
3 sdm kacang tanah sangrai, haluskan
2 sdm kecap manis
Garam
Gula merah
Air
Minyak utk menumis","4 siung bawang merah
4 siung bawang putih
2 buah cabe merah1. Marinasi ayam dengan garam, diamkan 30 menit lalu goreng. Angkat & sisihkan.
2. Tumis bumbu halus sampai matang, masukkan kacang tanah, aduk lalu beri air. Masukkan garam, gula merah & kecap manis, aduk. Masukkan ayam goreng, aduk & masak sampai bumbu meresap.",
195,195,Pangsit Sayur Kukus,https://resepmamiku.com/pangsit-sayur-kukus-mariaulfah1357,"3 buah wortel, iris
Jamur kuping, iris
Kol, iris
1 batang bawang daun, iris
3 siung bawang putih, rajang
2 siung bawang merah, rajang
Garam
Gula pasir
Merica bubuk
1 sdm saus tiram
Kulit siomay",,"1. Tumis bawang merah & bawang putih sampai matang, masukkan wortel, jamur kuping, kol, bawang daun, garam, gula pasir, merica bubuk & saus tiram, aduk & tumis sebentar saja.
2. Siapkan kulit siomay, olesi air, beri isian lalu lipat & kukus."
196,196,Kwetiau Polos,https://resepmamiku.com/kwetiau-polos-lim_henni,"1 bks Kwetiau selat panjang
4 siung Bawang putih cincang
100 gr Tauge/toge
2 ikat Caisim (potong)
1 batang Daun bawang kecil (iris2)
Kecap asin
Merica
Kaldu jamur (optional)
Minyak goreng secukupnya",,"1. Panasi minyak di wajan masukkan bawang putih. Tumis bawang hingga wangi
2. Masukkan caisim dan kwetiau. Tumis bntr ksh kecap asin, kaldu jamur, merica. Aduk2 pake api besar ya
3. Langsng masukkan tauge dan daun bawang, aduk bntr matikan api
4. Sajikan dgn sambal cabe dan taburan bawang goreng diatasnya kalau suka"
197,197,Cireng Isi Ayam,https://resepmamiku.com/cireng-isi-ayam-mariaulfah1357,"150 gr tepung tapioka
15 gr tepung terigu
150 ml air mendidih
1/2 sdt bawang putih bubuk
Garam
Minyak goreng","2 siung bawang merah
3 siung bawang putih
4 buah cabe merah besar
5 buah cabe rawit merah","1. Rebus dada ayam sampai matang, angkat lalu suwir-suwir.
2. Isi: tumis bumbu halus sampai matang, beri air, aduk. Masukkan serai, daun salam, dada ayam suwir, garam & gula pasir, aduk-aduk lalu angkat & sisihkan.
3. Campurkan dlm wadah: tepung tapioka, tepung terigu, garam & bawang putih bubuk, aduk. Masukkan air mendidih, aduk.
4. Ambil adonan aci, pipihkan. Beri isian ayam, lipat & bentuk sesuai selera. Goreng dg api kecil sampai matang, angkat."
198,198,Lemper Goreng,https://resepmamiku.com/lemper-goreng-orincookies,"250 gr beras ketan rendam 1 jam
65 ml santan instant
100 ml susu evaporasi
1 lembar daun salam
1 bh serai geprek1/2 dada ayam filet rebus lalu di suwir
100 ml susu evaporasi
1 lembar daun salam
1 ruas lengkoas
2 lembar daun jeruk
Garam secukupnya
Kaldu ayam secukupnya
Kaldu bubuk secukupnya
Minyak untuk mengorengTepung roti
1 butir telur
1 sdm susu evaporasi","3 bh bawang merah
2 siung bawang putih
2 bh kemiri","1. Untuk ketan : Masak beras dengan susu evaporasi dan santan beri daun salam dan serai masak hingga asat jgn sampai gosong ya.
2. Kukus aronan ketan hingga matang.
3. Untuk isian : tumis bumbu halus hingga harum masukan suwiran ayam beri daun salam lengkoas, garam, kaldu lada bubuk aduk rata. Masukan susu evaporasi masak hingga ayamnya kering tidak basah.
4. Ambil 1 sdm ketan beri isian ayam suwir bentuk bulat pipih .
5. Celupkan kedalam kocokan telur lalu gulingkan kedalam tepung roti.
6. Goreng lemper hingga kuning kecoklatan.
7. Sajikan dengan Mayones dan saus sambal."
199,199,Tahu Masak Lobak Manis,https://resepmamiku.com/tahu-masak-lobak-manis-vianney_lim99,"6 buah tahu putih ukuran kecil (kalau pake tahu yg besar, silakan sesuaikan sendiri ya), potong2 sesuai selera
50 gr lobak manis, cincang kasar
100 gr daging ayam/babi cincang
1,5 sdm kecap asin
1 sdm gula pasir
1/3 sdt merica
200 ml air
1 sdm cuka masak",,"1. Goreng tahu sampai berkulit, angkat dan tiriskan.
2. Keluarkan minyak bekas goreng tahu, sisakan sedikit di wajan. Tumis lobak manis sampai wangi, sisihkan ke pinggir wajan.
3. Masukkan daging cincang, aduk sampai berubah warna. Tambahkan kecap asin, aduk.
4. Tuang air, tambahkan gula dan merica. Masak sampai kuah cukup meresap di tahu. Terakhir tambahkan cuka. Aduk sebentar, angkat dan sajikan."
200,200,Ikan Masak Bumbu Kunyit,https://resepmamiku.com/ikan-masak-bumbu-kunyit-vianney_lim99,"500 gr ikan tenggiri potong (bisa diganti dengan ikan lain)
1 sdt garam
1 sdt merica
*Marinasi min. 1/2 jam2 bh kunyit segede jempol
4 siung bawang merah
3 siung bawang putih
3 btr kemiri sangrai
1 batang serai
1 ruas lengkuas
1 buah cabe rawit (bisa diskip kalau gak mau pedes)
Minyak sayur/air secukupnya1 sdt garam (sesuaikan dengan air yang dipakai)
1/2 sdt kaldu jamur
1/2 sdt merica
200 ml air
Minyak goreng","1. Goreng ikan sampai kecoklatan, angkat dan tiriskan.
2. Tumis bumbu halus sampai wangi, tuang air dan masukkan garam, kaldu jamur dan merica. Aduk rata dan biarkan mendidih.
3. Masukkan tenggiri goreng, aduk rata. Angkat dan sajikan.",
201,201,Bakmi Ayam (Ala Abang2 Gerobak),https://resepmamiku.com/bakmi-ayam-ala-abang2-gerobak-lim_henni,"500 gr Fillet paha ayam, pot dadu
1 batang Serai, geprek
2 lmbr Daun salam
5 lmbr Daun jeruk
4 sdm Kecap manis
1 sdt Gula pasir
1 sdt Garam
1 sdt Kaldu bubuk
1/2 sdt Merica
500 ml Air
1 batang Daun bawang besar, iris28 siung Bawang putih cincang
100 ml Minyak goreng
100 gr Kulit ayam, iris2
Air secukupnya250 gr Tulang ayam
1,5 liter Air
1 sdt Garam
1 sdt Kaldu ayam
1/2 sdt Merica","8 siung Bawang merah
6 siung Bawang putih
3 biji Kemiri
2 cm Jahe
1 sdt Kunyit bubuk
1 sdt Ketumbar
50 ml Minyak goreng","Tumis bumbu halus sampai matang, masukkan serai, daun salam, daun jeruk
Masukkan fillet ayam, tuang air bumbui dgn kecap, gula, garam, kaldu dan merica
Masak sampai ayam matang dan air menyusut , masukkan daun bawang, tumis bentar siap dijadiin topping.Panaskan minyak, masukkan kulit ayam, goreng sampai agak menguning
Masukkan bawang putih, goreng sampai kuning keemasan, matikan api
Pisahkan minyak bawang putih dan kulit ayam, sisihkan.Siapkan panci, tuang air panaskan sampai mendidih. Masukkan tulang ayam, rebus tulang dgn api besar sampai mendidih sekitar 5menit
Kecilin api, buang kotoran yg mengapung diatas, rebus tulang ayam sampai kaldunya keluar lebih kurang 30 menit
Masukkan garam, kaldu dan merica. Aduk2 bentar matikan api, siap dijadikan kuah bakmi."
202,202,Egg Muffin Cup,https://resepmamiku.com/egg-muffin-cup-leenaa-hamiid,"3 butir telur ayam
6 Jamur champignon
Sayur bayam secukupnya
Keju cheddar secukupnya
5sdm Almond milk/soy milk
Garam & Lada secukupnya",,"1. Potong-potong jamur lalu tumis dengan sedikit olive oil sampai layu kemudian di sisihkan, lalu rebus daun bayam secukupnya sampai mendidih dan tiriskan
2. Campur jadi satu, telur, jamur, bayam, keju, susu, almond milk, garam dan lada
3. Panaskan muffin pan, semprot dengan sedikit olive oil, lalu masukan adonan, tunggu sampai permukaan kering dengan api sedang, dan siap disajikan"
203,203,Tahu Bumbu,https://resepmamiku.com/tahu-bumbu-dita_dwistyani,"1 bks tahu
Kecambah
Bawang merah goreng","1 sdt Bawang putih goreng
5 bh Cabai rawit atau secukupnya
Gula merah
Garam
Kacang goreng secukupnya
Petis udang
Kecap manis secukupnya1. Rendam tahu dengan garam dan bawang putih, kemudian goreng, dan potong2
2. Rebus kecambah (kalau ada timun boleh ditambahkan)
3. Ulek semua bumbu sambal, beri air secukupnya hingga konsistensi yang diinginkan dan koreksi rasanya
4. Plating tahu dan kecambah dalam piring lalu siram dengan bumbunya
5. Siap disajikan dengan taburan bawang merah goreng",
204,204,Soto Seger Boyolali,https://resepmamiku.com/soto-seger-boyolali-indahdapur,"500 gr daging sapi, potong kecil2","1 sdt merica butiran
2 butir kemiri
8 siung bawang merah, uleg kasar
5 siung bawang putih, uleg kasar1 ruas jari jahe, geprek
1 ruas jari lengkuas, geprek
1 batang sereh, geprek
2 lembar daun salam
3 lembar daun jeruk
3 sdt garam
1 sdt kaldu bubuk
1 sdm gula
1/2 sdt penyedap
2 liter air untuk merebus","1. Rebus daging sekitar 10 menit, buang air rebusan pertama. Rebus kembali dengan api kecil selama 2 jam, agar kaldu gurihnya keluar sempurna.
2. Masukkan daun salam, sereh, jahe, lengkuas & daun jeruk ke dalam air rebusan.
3. Tumis bumbu halus sampai harum, masukkan ke dalam air rebusan.
4. Beri garam, kaldu bubuk, penyedap rasa & gula, koreksi rasa sampai mendapatkan rasa yg pas.
5. Sajikan beserta pelengkapnya."
